asv_key,kingdom,phylum,class,order,family,genus,species,accession,name,unique_name,query_length,align_length,pident,nident,score,length_ratio
asv_629510,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia_muciniphila,NR_074436.1,Akkermansia_muciniphila;334;88.922,Akkermansia_muciniphila,332,334,88.922,297,220,0.994012
asv_629531,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Terrisporobacter,Terrisporobacter_petrolearius,NR_137408.1,Terrisporobacter_petrolearius;330;95.152,Terrisporobacter_petrolearius,330,330,95.152,314,281,1
asv_629535,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_gordonii,NR_115561.1,Streptococcus_cristatus;Streptococcus_gordonii;Streptococcus_infantis;Streptococcus_lactarius;Streptococcus_mitis;Streptococcus_oralis;Streptococcus_peroris;327;92.355,Streptococcus_gordonii,330,327,92.355,302,249,1.00917
asv_629540,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_salivarius,NR_042776.1,Streptococcus_hongkongensis;Streptococcus_salivarius;Streptococcus_thermophilus;Streptococcus_vestibularis;326;93.558,Streptococcus_salivarius,330,326,93.558,305,261,1.01227
asv_629554,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Anaerococcus,Anaerococcus_vaginalis,NR_041937.1,Anaerococcus_vaginalis;286;94.056,Anaerococcus_vaginalis,325,286,94.056,269,235,1.13636
asv_629560,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Anaerococcus,Anaerococcus_rubeinfantis,NR_144730.1,Anaerococcus_rubeinfantis;323;91.95,Anaerococcus_rubeinfantis,325,323,91.95,297,245,1.00619
asv_629562,Bacteria,Firmicutes,Bacilli,Bacillales,NA,Gemella,Gemella_haemolysans,NR_025903.1,Gemella_haemolysans;Gemella_morbillorum;Gemella_parahaemolysans;Gemella_sanguinis;Gemella_taiwanensis;314;94.904,Gemella_haemolysans,330,314,94.904,298,265,1.05096
asv_629572,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Terrisporobacter,Terrisporobacter_petrolearius,NR_137408.1,Terrisporobacter_petrolearius;324;94.753,Terrisporobacter_petrolearius,330,324,94.753,307,272,1.01852
asv_629573,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_obeum,NR_118692.1,Blautia_obeum;331;94.26,Blautia_obeum,328,331,94.26,312,272,0.990937
asv_629574,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_luti,NR_041960.1,Blautia_luti;257;98.444,Blautia_luti,332,257,98.444,253,244,1.29183
asv_629575,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,Erysipelatoclostridium_ramosum,NR_029247.1,Erysipelatoclostridium_ramosum;257;97.276,Erysipelatoclostridium_ramosum,328,257,97.276,250,236,1.27626
asv_629625,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_lactis,NR_040954.1,Lactococcus_lactis;Lactococcus_taiwanensis;327;92.355,Lactococcus_lactis,332,327,92.355,302,251,1.01529
asv_629628,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_hongkongensis,NR_117974.1,Streptococcus_hongkongensis;331;91.239,Streptococcus_hongkongensis,327,331,91.239,302,242,0.987915
asv_629633,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Gemmiger,Gemmiger_formicilis,NR_104846.1,Gemmiger_formicilis;333;93.694,Gemmiger_formicilis,332,333,93.694,312,268,0.996997
asv_629637,Bacteria,Firmicutes,Bacilli,Bacillales,NA,Gemella,Gemella_haemolysans,NR_025903.1,Gemella_haemolysans;Gemella_morbillorum;Gemella_parahaemolysans;Gemella_sanguinis;Gemella_taiwanensis;314;93.631,Gemella_haemolysans,330,314,93.631,294,253,1.05096
asv_629639,Bacteria,Firmicutes,Bacilli,Bacillales,NA,Gemella,Gemella_haemolysans,NR_025903.1,Gemella_haemolysans;Gemella_morbillorum;Gemella_parahaemolysans;Gemella_sanguinis;Gemella_taiwanensis;314;94.904,Gemella_haemolysans,330,314,94.904,298,265,1.05096
asv_629673,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_wexlerae,NR_044054.1,Blautia_wexlerae;332;94.88,Blautia_wexlerae,328,332,94.88,315,279,0.987952
asv_629687,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_alactolyticus,NR_041781.1,Streptococcus_alactolyticus;Streptococcus_macedonicus;Streptococcus_pasteurianus;333;90.39,Streptococcus_alactolyticus,330,333,90.39,301,234,0.990991
asv_629690,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_massiliensis,NR_042745.1,Bacteroides_massiliensis;332;91.867,Bacteroides_massiliensis,332,332,91.867,305,249,1
asv_629700,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_fragilis,NR_112936.1,Bacteroides_caecimuris;Bacteroides_fragilis;Bacteroides_xylanisolvens;329;89.666,Bacteroides_fragilis,327,329,89.666,295,225,0.993921
asv_629710,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_obeum,NR_118692.1,Blautia_obeum;257;98.833,Blautia_obeum,332,257,98.833,254,248,1.29183
asv_629712,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Massilimicrobiota,Massilimicrobiota_timonensis,NR_144738.1,Massiliomicrobiota_timonensis;324;93.21,Massiliomicrobiota_timonensis,330,324,93.21,302,256,1.01852
asv_629715,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecium,NR_112039.1,Enterococcus_faecium;327;94.19,Enterococcus_faecium,330,327,94.19,308,269,1.00917
asv_629726,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus_stomatis,NR_043589.1,Peptostreptococcus_stomatis;329;93.921,Peptostreptococcus_stomatis,323,329,93.921,309,266,0.981763
asv_629739,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera_massiliensis,NR_133027.1,Megasphaera_massiliensis;271;95.941,Megasphaera_massiliensis,331,271,95.941,260,238,1.2214
asv_629744,Bacteria,Firmicutes,Bacilli,Bacillales,NA,Gemella,Gemella_haemolysans,NR_025903.1,Gemella_haemolysans;Gemella_morbillorum;Gemella_parahaemolysans;Gemella_sanguinis;Gemella_taiwanensis;314;93.949,Gemella_haemolysans,330,314,93.949,295,256,1.05096
asv_629759,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_melaninogenica,NR_042843.1,Prevotella_melaninogenica;317;92.114,Prevotella_melaninogenica,331,317,92.114,292,240,1.04416
asv_629764,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Anaerococcus,Anaerococcus_rubeinfantis,NR_144730.1,Anaerococcus_rubeinfantis;264;96.591,Anaerococcus_rubeinfantis,325,264,96.591,255,237,1.23106
asv_629766,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_salivarius,NR_042776.1,Streptococcus_salivarius;Streptococcus_thermophilus;Streptococcus_vestibularis;326;92.331,Streptococcus_salivarius,331,326,92.331,301,250,1.01534
asv_629774,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Terrisporobacter,Terrisporobacter_petrolearius,NR_137408.1,Terrisporobacter_petrolearius;323;94.118,Terrisporobacter_petrolearius,323,323,94.118,304,263,1
asv_629775,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium_prausnitzii,NR_028961.1,Faecalibacterium_prausnitzii;326;92.638,Faecalibacterium_prausnitzii,331,326,92.638,302,253,1.01534
asv_629785,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus_stomatis,NR_043589.1,Peptostreptococcus_stomatis;323;93.498,Peptostreptococcus_stomatis,327,323,93.498,302,259,1.01238
asv_629800,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Terrisporobacter,Terrisporobacter_petrolearius,NR_137408.1,Terrisporobacter_petrolearius;330;92.121,Terrisporobacter_petrolearius,330,330,92.121,304,251,1
asv_629808,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_gordonii,NR_115561.1,Streptococcus_gordonii;Streptococcus_mitis;332;92.169,Streptococcus_gordonii,330,332,92.169,306,253,0.993976
asv_629822,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_lactis,NR_040954.1,Lactococcus_lactis;Lactococcus_taiwanensis;324;93.519,Lactococcus_lactis,325,324,93.519,303,258,1.00309
asv_629825,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_salivarius,NR_042776.1,Streptococcus_salivarius;Streptococcus_thermophilus;Streptococcus_vestibularis;327;95.413,Streptococcus_salivarius,331,327,95.413,312,281,1.01223
asv_629834,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_oralis,NR_042927.1,Streptococcus_cristatus;Streptococcus_lactarius;Streptococcus_mitis;Streptococcus_oralis;Streptococcus_peroris;331;99.396,Streptococcus_oralis,331,331,99.396,329,325,1
asv_629837,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella_parvula,NR_043332.1,Veillonella_atypica;Veillonella_parvula;Veillonella_rogosae;Veillonella_tobetsuensis;332;98.494,Veillonella_parvula,331,332,98.494,327,316,0.996988
asv_629860,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruthenibacterium,Ruthenibacterium_lactatiformans,NR_151900.1,Ruthenibacterium_lactatiformans;331;97.281,Ruthenibacterium_lactatiformans,331,331,97.281,322,304,1
asv_629862,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_alactolyticus,NR_041781.1,Streptococcus_alactolyticus;Streptococcus_macedonicus;Streptococcus_pasteurianus;331;91.541,Streptococcus_alactolyticus,327,331,91.541,303,245,0.987915
asv_629868,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus_coxii,NR_117556.1,Peptoniphilus_coxii;315;93.016,Peptoniphilus_coxii,328,315,93.016,293,248,1.04127
asv_629895,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_oralis,NR_117719.1,Streptococcus_oralis;331;98.187,Streptococcus_oralis,331,331,98.187,325,313,1
asv_629899,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum_umeaense,NR_116814.1,Lachnoanaerobaculum_orale;Lachnoanaerobaculum_umeaense;333;95.195,Lachnoanaerobaculum_umeaense,332,333,95.195,317,284,0.996997
asv_629900,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_luti,NR_041960.1,Blautia_luti;332;93.373,Blautia_luti,324,332,93.373,310,262,0.975904
asv_629927,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_lactis,NR_040954.1,Lactococcus_lactis;Lactococcus_taiwanensis;324;93.519,Lactococcus_lactis,330,324,93.519,303,261,1.01852
asv_629929,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_caecimuris,NR_144607.1,Blautia_caecimuris;327;92.355,Blautia_caecimuris,331,327,92.355,302,250,1.01223
asv_629939,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_alactolyticus,NR_041781.1,Streptococcus_alactolyticus;Streptococcus_macedonicus;Streptococcus_pasteurianus;327;95.413,Streptococcus_alactolyticus,331,327,95.413,312,281,1.01223
asv_629941,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_alactolyticus,NR_041781.1,Streptococcus_alactolyticus;Streptococcus_macedonicus;Streptococcus_pasteurianus;332;92.47,Streptococcus_alactolyticus,331,332,92.47,307,256,0.996988
asv_629944,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,[Eubacterium]_rectale,NR_074634.1,[Eubacterium]_rectale;331;93.958,[Eubacterium]_rectale,328,331,93.958,311,269,0.990937
asv_629948,Bacteria,Firmicutes,Bacilli,Bacillales,NA,Gemella,Gemella_haemolysans,NR_025903.1,Gemella_haemolysans;Gemella_morbillorum;Gemella_parahaemolysans;Gemella_sanguinis;Gemella_taiwanensis;313;100,Gemella_haemolysans,330,313,100,313,313,1.05431
asv_629949,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,Dorea_longicatena,NR_028883.1,Dorea_longicatena;327;91.131,Dorea_longicatena,331,327,91.131,298,238,1.01223
asv_629962,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,Dorea_longicatena,NR_028883.1,Dorea_longicatena;258;98.062,Dorea_longicatena,330,258,98.062,253,243,1.27907
asv_629967,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,[Eubacterium]_rectale,NR_074634.1,Roseburia_faecis;[Eubacterium]_rectale;327;92.049,[Eubacterium]_rectale,332,327,92.049,301,247,1.01529
asv_629981,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Faecalimonas,Faecalimonas_umbilicata,NR_156907.1,Faecalimonas_umbilicata;318;92.453,Faecalimonas_umbilicata,328,318,92.453,294,243,1.03145
asv_629982,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides_merdae,NR_041343.1,Parabacteroides_merdae;223;99.552,Parabacteroides_merdae,327,223,99.552,222,220,1.46637
asv_629983,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_alactolyticus,NR_041781.1,Streptococcus_alactolyticus;Streptococcus_macedonicus;Streptococcus_pasteurianus;333;90.09,Streptococcus_alactolyticus,331,333,90.09,300,232,0.993994
asv_629984,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Terrisporobacter,Terrisporobacter_petrolearius,NR_137408.1,Terrisporobacter_petrolearius;325;93.846,Terrisporobacter_petrolearius,331,325,93.846,305,264,1.01846
asv_629986,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Gemmiger,Gemmiger_formicilis,NR_104846.1,Gemmiger_formicilis;332;93.373,Gemmiger_formicilis,331,332,93.373,310,265,0.996988
asv_629987,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Gemmiger,Gemmiger_formicilis,NR_104846.1,Gemmiger_formicilis;325;95.077,Gemmiger_formicilis,330,325,95.077,309,276,1.01538
asv_629988,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,Dorea_longicatena,NR_028883.1,Dorea_longicatena;330;91.212,Dorea_longicatena,335,330,91.212,301,240,1.01515
asv_629991,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus_coxii,NR_117556.1,Peptoniphilus_coxii;257;98.833,Peptoniphilus_coxii,328,257,98.833,254,248,1.27626
asv_629992,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia_muciniphila,NR_074436.1,Akkermansia_muciniphila;332;90.964,Akkermansia_muciniphila,332,332,90.964,302,241,1
asv_629994,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_thetaiotaomicron,NR_112944.1,Bacteroides_faecichinchillae;Bacteroides_faecis;Bacteroides_thetaiotaomicron;328;96.646,Bacteroides_thetaiotaomicron,328,328,96.646,317,295,1
asv_630000,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecium,NR_113903.1,Enterococcus_asini;Enterococcus_durans;Enterococcus_faecium;Enterococcus_hirae;Enterococcus_lactis;Enterococcus_mundtii;Enterococcus_ratti;328;93.598,Enterococcus_faecium,332,328,93.598,307,264,1.0122
asv_630010,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_oralis,NR_042927.1,Streptococcus_cristatus;Streptococcus_lactarius;Streptococcus_mitis;Streptococcus_oralis;Streptococcus_peroris;325;93.538,Streptococcus_oralis,330,325,93.538,304,261,1.01538
asv_630025,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia_faecis,NR_042832.1,Roseburia_faecis;318;93.396,Roseburia_faecis,328,318,93.396,297,252,1.03145
asv_630028,Bacteria,Firmicutes,Bacilli,Bacillales,NA,Gemella,Gemella_haemolysans,NR_025903.1,Gemella_haemolysans;Gemella_morbillorum;Gemella_parahaemolysans;Gemella_sanguinis;Gemella_taiwanensis;329;94.833,Gemella_haemolysans,329,329,94.833,312,277,1
asv_630029,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_salivarius,NR_042776.1,Streptococcus_salivarius;Streptococcus_thermophilus;Streptococcus_vestibularis;326;92.638,Streptococcus_salivarius,331,326,92.638,302,253,1.01534
asv_630036,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_alactolyticus,NR_041781.1,Streptococcus_alactolyticus;Streptococcus_macedonicus;Streptococcus_pasteurianus;325;93.846,Streptococcus_alactolyticus,323,325,93.846,305,261,0.993846
asv_630037,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum_hallii,NR_118673.1,[Eubacterium]_hallii;328;92.378,[Eubacterium]_hallii,331,328,92.378,303,255,1.00915
asv_630038,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Terrisporobacter,Terrisporobacter_petrolearius,NR_137408.1,Terrisporobacter_petrolearius;331;92.749,Terrisporobacter_petrolearius,337,331,92.749,307,255,1.01813
asv_630042,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Gemmiger,Gemmiger_formicilis,NR_104846.1,Gemmiger_formicilis;331;91.843,Gemmiger_formicilis,328,331,91.843,304,248,0.990937
asv_630044,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_lactis,NR_040954.1,Lactococcus_lactis;Lactococcus_taiwanensis;271;96.31,Lactococcus_lactis,330,271,96.31,261,240,1.21771
asv_630045,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera_massiliensis,NR_133027.1,Megasphaera_massiliensis;332;91.265,Megasphaera_massiliensis,329,332,91.265,303,243,0.990964
asv_630046,Bacteria,Firmicutes,Bacilli,Bacillales,NA,Gemella,Gemella_haemolysans,NR_025903.1,Gemella_haemolysans;Gemella_morbillorum;Gemella_parahaemolysans;Gemella_sanguinis;Gemella_taiwanensis;314;95.223,Gemella_haemolysans,330,314,95.223,299,268,1.05096
asv_630048,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_luti,NR_041960.1,Blautia_luti;326;92.331,Blautia_luti,331,326,92.331,301,254,1.01534
asv_630049,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,Dorea_longicatena,NR_028883.1,Dorea_longicatena;329;92.705,Dorea_longicatena,332,329,92.705,305,254,1.00912
asv_630050,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_finegoldii,NR_041313.1,Bacteroides_caecimuris;Bacteroides_finegoldii;Bacteroides_xylanisolvens;328;98.476,Bacteroides_finegoldii,328,328,98.476,323,313,1
asv_630105,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus_coxii,NR_117556.1,Peptoniphilus_coxii;325;94.769,Peptoniphilus_coxii,327,325,94.769,308,274,1.00615
asv_630106,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_salivarius,NR_042776.1,Streptococcus_salivarius;Streptococcus_thermophilus;Streptococcus_vestibularis;327;93.884,Streptococcus_salivarius,331,327,93.884,307,265,1.01223
asv_630107,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecium,NR_113903.1,Enterococcus_asini;Enterococcus_durans;Enterococcus_faecium;Enterococcus_hirae;Enterococcus_lactis;Enterococcus_mundtii;Enterococcus_ratti;328;93.293,Enterococcus_faecium,332,328,93.293,306,261,1.0122
asv_630117,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_alactolyticus,NR_041781.1,Streptococcus_alactolyticus;Streptococcus_macedonicus;Streptococcus_pasteurianus;244;99.59,Streptococcus_alactolyticus,327,244,99.59,243,241,1.34016
asv_630118,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_alactolyticus,NR_041781.1,Streptococcus_alactolyticus;Streptococcus_macedonicus;Streptococcus_pasteurianus;333;89.79,Streptococcus_alactolyticus,330,333,89.79,299,228,0.990991
asv_630119,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_alactolyticus,NR_041781.1,Streptococcus_alactolyticus;Streptococcus_macedonicus;Streptococcus_pasteurianus;327;93.272,Streptococcus_alactolyticus,331,327,93.272,305,259,1.01223
asv_630120,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides_merdae,NR_041343.1,Parabacteroides_merdae;223;100,Parabacteroides_merdae,327,223,100,223,223,1.46637
asv_630121,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Terrisporobacter,Terrisporobacter_petrolearius,NR_137408.1,Terrisporobacter_petrolearius;324;91.358,Terrisporobacter_petrolearius,330,324,91.358,296,239,1.01852
asv_630126,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_obeum,NR_118692.1,Blautia_obeum;331;93.051,Blautia_obeum,328,331,93.051,308,260,0.990937
asv_630127,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,Anaerostipes_butyraticus,NR_113319.1,Anaerostipes_butyraticus;330;94.242,Anaerostipes_butyraticus,331,330,94.242,311,273,1.00303
