asv_key,sampleid,count,count_relative
asv_2025,3191D,211,0.00304842810910772
asv_28,3191D,5,7.223763291724457e-5
asv_55597,3191D,272,0.0039297272306981
asv_2036,3191D,202,0.00291840036985668
asv_345,3191D,2,2.8895053166897826e-5
asv_75471,3191D,8,1.155802126675913e-4
asv_249756,3191D,128,0.00184928340268146
asv_123,3191D,11,1.5892279241793805e-4
asv_520245,3191D,232,0.00335182616736014
asv_205503,3191D,14,2.022653721682848e-4
asv_24,3191D,3564,0.05149098474341192
asv_865,3191D,11,1.5892279241793805e-4
asv_4,3191D,24,3.4674063800277393e-4
asv_241,3191D,288,0.00416088765603328
asv_70481,3191D,185,0.00267279241793804
asv_199916,3191D,96,0.00138696255201109
asv_5011,3191D,12,1.7337031900138697e-4
asv_587,3191D,4,5.779010633379565e-5
asv_8,3191D,5,7.223763291724457e-5
asv_39192,3191D,1,1.4447526583448913e-5
asv_62868,3191D,119,0.00171925566343042
asv_159,3191D,1,1.4447526583448913e-5
asv_341153,3191D,14,2.022653721682848e-4
asv_10442,3191D,42,6.067961165048543e-4
asv_70651,3191D,216,0.00312066574202496
asv_56,3191D,130,0.00187817845584835
asv_3999,3191D,13,1.8781784558483588e-4
asv_196,3191D,1994,0.02880836800739713
asv_60,3191D,161,0.00232605177993527
asv_153992,3191D,5,7.223763291724457e-5
asv_16291,3191D,1,1.4447526583448913e-5
asv_22169,3191D,15,2.1671289875173372e-4
asv_23,3191D,11,1.5892279241793805e-4
asv_341,3191D,29,4.189782709200185e-4
asv_20,3191D,21,3.0339805825242716e-4
asv_342,3191D,9,1.3002773925104022e-4
asv_43300,3191D,23,3.32293111419325e-4
asv_55631,3191D,16,2.311604253351826e-4
asv_171,3191D,208,0.00300508552935737
asv_16255,3191D,26,3.7563569116967177e-4
asv_8902,3191D,55,7.946139620896903e-4
asv_49,3191D,68,9.824318076745262e-4
asv_155,3191D,18,2.6005547850208044e-4
asv_245,3191D,3150,0.04550970873786408
asv_25,3191D,4,5.779010633379565e-5
asv_75729,3191D,25,3.611881645862228e-4
asv_11201,3191D,5,7.223763291724457e-5
asv_199025,3191D,28,4.045307443365696e-4
asv_22323,3191D,8,1.155802126675913e-4
asv_21,3191D,5159,0.07453478964401294
asv_546680,3191D,5,7.223763291724457e-5
asv_637153,3191D,12,1.7337031900138697e-4
asv_600233,3191D,20,2.8895053166897827e-4
asv_115597,3191D,11,1.5892279241793805e-4
asv_153966,3191D,10,1.444752658344891e-4
asv_340963,3191D,18,2.6005547850208044e-4
asv_812,3191D,7,1.011326860841424e-4
asv_423299,3191D,21,3.0339805825242716e-4
asv_120,3191D,5,7.223763291724457e-5
asv_50813,3191D,33,4.7676837725381415e-4
asv_76149,3191D,40,5.779010633379565e-4
asv_831,3191D,7,1.011326860841424e-4
asv_269260,3191D,31,4.478733240869163e-4
asv_89458,3191D,14,2.022653721682848e-4
asv_48,3191D,5,7.223763291724457e-5
asv_55236,3191D,1,1.4447526583448913e-5
asv_175831,3191D,16,2.311604253351826e-4
asv_11,3191D,26,3.7563569116967177e-4
asv_62735,3191D,3,4.334257975034674e-5
asv_4464,3191D,8,1.155802126675913e-4
asv_78865,3191D,10,1.444752658344891e-4
asv_88,3191D,35,5.056634304207119e-4
asv_96905,3191D,2,2.8895053166897826e-5
asv_385,3191D,7,1.011326860841424e-4
asv_95664,3191D,3,4.334257975034674e-5
asv_112,3191D,19,2.745030050855294e-4
asv_6085,3191D,4,5.779010633379565e-5
asv_2336,3191D,1571,0.02269706426259824
asv_126,3191D,4,5.779010633379565e-5
asv_1068,3191D,2,2.8895053166897826e-5
asv_566845,3191D,1,1.4447526583448913e-5
asv_17961,3191D,3,4.334257975034674e-5
asv_654303,3191D,11,1.5892279241793805e-4
asv_127633,3191D,2,2.8895053166897826e-5
asv_76588,3191D,8,1.155802126675913e-4
asv_334590,3191D,18,2.6005547850208044e-4
asv_722017,3191D,2,2.8895053166897826e-5
asv_1490,3191D,256,0.00369856680536292
asv_47610,3191D,13,1.8781784558483588e-4
asv_722065,3191D,3,4.334257975034674e-5
asv_19736,3191D,1,1.4447526583448913e-5
asv_2,3191D,33,4.7676837725381415e-4
asv_313,3191D,35,5.056634304207119e-4
asv_55,3191D,10,1.444752658344891e-4
asv_722083,3191D,2,2.8895053166897826e-5
asv_912,3191D,25,3.611881645862228e-4
asv_689941,3191D,5,7.223763291724457e-5
asv_1562,3191D,982,0.01418747110494683
asv_16471,3191D,2,2.8895053166897826e-5
asv_677,3191D,67,9.679842810910772e-4
asv_719848,3191D,242,0.00349630143319463
asv_320,3191D,691,0.00998324086916319
asv_1,3191E,16,2.026650453463039e-4
asv_265,3191E,15,1.899984800121599e-4
asv_54919,3191E,6,7.599939200486396e-5
asv_631402,3191E,26,3.2933069868774386e-4
asv_16,3191E,21,2.659978720170239e-4
asv_3406,3191E,42,5.319957440340478e-4
asv_35,3191E,23,2.9133100268531186e-4
asv_218,3191E,1,1.2666565334143994e-5
asv_4537,3191E,18,2.2799817601459188e-4
asv_71729,3191E,5,6.333282667071997e-5
asv_501409,3191E,4,5.0666261336575975e-5
asv_294,3191E,182,0.0023053148908142
asv_4706,3191E,1,1.2666565334143994e-5
asv_210,3191E,132,0.001671986624107
asv_633,3191E,312,0.00395196838425292
asv_1302,3191E,24,3.039975680194558e-4
asv_355,3191E,42,5.319957440340478e-4
asv_334,3191E,8,1.0133252267315196e-4
asv_39,3191E,117,0.00148198814409484
asv_2765,3191E,10,1.2666565334143993e-4
asv_54560,3191E,1,1.2666565334143994e-5
asv_574,3191E,148,0.00187465166945331
asv_1255,3191E,3,3.799969600243198e-5
asv_101164,3191E,24,3.039975680194558e-4
asv_3526,3191E,6,7.599939200486396e-5
asv_3,3191E,16,2.026650453463039e-4
asv_2328,3191E,32,4.053300906926078e-4
asv_10373,3191E,139,0.00176065258144601
asv_492,3191E,116,0.0014693215787607
asv_722842,3191E,5,6.333282667071997e-5
asv_281004,3191E,5,6.333282667071997e-5
asv_51,3191E,354,0.00448396412828697
asv_6183,3191E,142,0.00179865227744844
asv_205,3191E,60,7.599939200486396e-4
asv_314851,3191E,3,3.799969600243198e-5
asv_722979,3191E,3,3.799969600243198e-5
asv_282,3191E,14,1.7733191467801592e-4
asv_43,3191E,84,0.00106399148806809
asv_27,3191E,234,0.00296397628818969
asv_824,3191E,29,3.673303946901758e-4
asv_100,3191E,7590,0.09613923088615292
asv_2317,3191E,99,0.00125398996808025
asv_7100,3191E,53,6.713279627096316e-4
asv_6,3191E,4,5.0666261336575975e-5
asv_1574,3191E,132,0.001671986624107
asv_226,3191E,4425,0.05604955160358717
asv_18734,3191E,22,2.7866443735116784e-4
asv_3794,3191E,42,5.319957440340478e-4
asv_967,3191E,9,1.1399908800729594e-4
asv_59075,3191E,10,1.2666565334143993e-4
asv_98,3191E,321,0.00406596747226022
asv_3951,3191E,49,6.206617013730557e-4
asv_281097,3191E,89,0.00112732431473881
asv_3034,3191E,32,4.053300906926078e-4
asv_412,3191E,105,0.00132998936008511
asv_35579,3191E,1,1.2666565334143994e-5
asv_310,3191E,9,1.1399908800729594e-4
asv_7,3191E,43626,0.5525915792673659
asv_22,3191E,139,0.00176065258144601
asv_73086,3191E,3,3.799969600243198e-5
asv_47,3191E,5806,0.07354207833004002
asv_16359,3191E,72,9.119927040583676e-4
asv_33,3191E,5,6.333282667071997e-5
asv_721492,3191E,39,4.939960480316157e-4
asv_525560,3191E,2,2.5333130668287987e-5
asv_55597,3191E,26,3.2933069868774386e-4
asv_75471,3191E,11,1.3933221867558392e-4
asv_123,3191E,115,0.00145665501342655
asv_24,3191E,1825,0.02311648173481278
asv_865,3191E,8,1.0133252267315196e-4
asv_4,3191E,28,3.5466382935603184e-4
asv_241,3191E,1333,0.01688453159041394
asv_5011,3191E,40,5.066626133657597e-4
asv_587,3191E,17,2.153316106804479e-4
asv_41027,3191E,2,2.5333130668287987e-5
asv_62868,3191E,2,2.5333130668287987e-5
asv_10442,3191E,32,4.053300906926078e-4
asv_56,3191E,140,0.00177331914678015
asv_80,3191E,2,2.5333130668287987e-5
asv_3999,3191E,47,5.953285707047677e-4
asv_196,3191E,2975,0.03768303186907838
asv_8383,3191E,13,1.6466534934387193e-4
asv_60,3191E,178,0.00225464862947763
asv_153992,3191E,14,1.7733191467801592e-4
asv_16291,3191E,1,1.2666565334143994e-5
asv_235,3191E,6,7.599939200486396e-5
asv_22169,3191E,19,2.4066474134873587e-4
asv_23,3191E,8,1.0133252267315196e-4
asv_341,3191E,68,8.613264427217916e-4
asv_20,3191E,65,8.233267467193596e-4
asv_171,3191E,1036,0.01312256168617317
asv_49,3191E,84,0.00106399148806809
asv_155,3191E,58,7.346607893803516e-4
asv_245,3191E,49,6.206617013730557e-4
asv_75729,3191E,26,3.2933069868774386e-4
asv_22323,3191E,19,2.4066474134873587e-4
asv_21,3191E,91,0.0011526574454071
asv_546680,3191E,8,1.0133252267315196e-4
asv_637153,3191E,19,2.4066474134873587e-4
asv_115597,3191E,13,1.6466534934387193e-4
asv_153966,3191E,6,7.599939200486396e-5
asv_340963,3191E,21,2.659978720170239e-4
asv_22343,3191E,1,1.2666565334143994e-5
asv_120,3191E,2,2.5333130668287987e-5
asv_775,3191E,5,6.333282667071997e-5
asv_11,3191E,5,6.333282667071997e-5
asv_62735,3191E,2,2.5333130668287987e-5
asv_4464,3191E,19,2.4066474134873587e-4
asv_44051,3191E,1,1.2666565334143994e-5
asv_78865,3191E,12,1.519987840097279e-4
asv_385,3191E,5,6.333282667071997e-5
asv_95664,3191E,1,1.2666565334143994e-5
asv_46194,3191E,1,1.2666565334143994e-5
asv_112,3191E,117,0.00148198814409484
asv_6085,3191E,9,1.1399908800729594e-4
asv_2336,3191E,2282,0.02890510209251659
asv_43256,3191E,24,3.039975680194558e-4
asv_127633,3191E,12,1.519987840097279e-4
asv_722017,3191E,13,1.6466534934387193e-4
asv_653,3191E,24,3.039975680194558e-4
asv_1490,3191E,322,0.00407863403759436
asv_47610,3191E,12,1.519987840097279e-4
asv_722065,3191E,7,8.866595733900796e-5
asv_40446,3191E,17,2.153316106804479e-4
asv_2,3191E,40,5.066626133657597e-4
asv_313,3191E,62,7.853270507169276e-4
asv_64325,3191E,4,5.0666261336575975e-5
asv_722083,3191E,2,2.5333130668287987e-5
asv_912,3191E,16,2.026650453463039e-4
asv_579644,3191E,1,1.2666565334143994e-5
asv_677,3191E,172,0.00217864923747276
asv_719848,3191E,890,0.01127324314738815
asv_320,3191E,1356,0.01717586259309925
asv_1,3191F,37,5.773131533780621e-4
asv_9,3191F,13,2.0283975659229e-4
asv_7069,3191F,266,0.00415041348104228
asv_722184,3191F,1,1.5603058199407085e-5
asv_722185,3191F,13,2.0283975659229e-4
asv_54919,3191F,3,4.680917459822125e-5
asv_722223,3191F,17,2.652519893899204e-4
asv_502473,3191F,26,4.0567951318458e-4
asv_26223,3191F,1,1.5603058199407085e-5
asv_63,3191F,7,1.092214073958496e-4
asv_16,3191F,2380,0.03713527851458886
asv_642,3191F,19,2.964581057887346e-4
asv_3406,3191F,207,0.00322983304727726
asv_722313,3191F,10,1.5603058199407084e-4
asv_1909,3191F,21,3.2766422218754877e-4
asv_683082,3191F,20,3.120611639881417e-4
asv_35,3191F,117,0.00182555780933062
asv_218,3191F,6,9.36183491964425e-5
asv_502209,3191F,17,2.652519893899204e-4
asv_7335,3191F,8,1.2482446559525668e-4
asv_210,3191F,229,0.00357310032766422
asv_722462,3191F,1,1.5603058199407085e-5
asv_69,3191F,17,2.652519893899204e-4
asv_7970,3191F,9,1.4042752379466377e-4
asv_130882,3191F,4,6.241223279762834e-5
asv_355,3191F,150,0.00234045872991106
asv_334,3191F,102,0.00159151193633952
asv_2613,3191F,19,2.964581057887346e-4
asv_204,3191F,16,2.4964893119051336e-4
asv_2765,3191F,33,5.149009205804338e-4
asv_722594,3191F,1,1.5603058199407085e-5
asv_76569,3191F,9,1.4042752379466377e-4
asv_2369,3191F,1,1.5603058199407085e-5
asv_54560,3191F,9,1.4042752379466377e-4
asv_414853,3191F,8,1.2482446559525668e-4
asv_18069,3191F,1,1.5603058199407085e-5
asv_1255,3191F,8,1.2482446559525668e-4
asv_56423,3191F,7,1.092214073958496e-4
asv_101164,3191F,60,9.361834919644252e-4
asv_602703,3191F,2,3.120611639881417e-5
asv_3,3191F,63,9.829926665626462e-4
asv_528,3191F,30,4.6809174598221254e-4
asv_2328,3191F,95,0.00148229052894367
asv_492,3191F,34,5.305039787798408e-4
asv_722844,3191F,5,7.801529099703542e-5
asv_722845,3191F,5,7.801529099703542e-5
asv_18174,3191F,5,7.801529099703542e-5
asv_51,3191F,42,6.553284443750975e-4
asv_6183,3191F,236,0.00368232173506007
asv_735,3191F,261,0.00407239819004524
asv_722980,3191F,3,4.680917459822125e-5
asv_29649,3191F,59,9.20580433765018e-4
asv_282,3191F,33,5.149009205804338e-4
asv_329048,3191F,2,3.120611639881417e-5
asv_723059,3191F,2,3.120611639881417e-5
asv_127,3191F,10,1.5603058199407084e-4
asv_41826,3191F,51,7.957559681697613e-4
asv_73382,3191F,15,2.3404587299110627e-4
asv_2609,3191F,31,4.836948041816196e-4
asv_110371,3191F,1,1.5603058199407085e-5
asv_322685,3191F,1,1.5603058199407085e-5
asv_723166,3191F,1,1.5603058199407085e-5
asv_43,3191F,472,0.00736464347012014
asv_27,3191F,60,9.361834919644252e-4
asv_50721,3191F,347,0.00541426119519425
asv_824,3191F,147,0.00229364955531284
asv_254486,3191F,24,3.7447339678577e-4
asv_100,3191F,2704,0.04219066937119675
asv_2317,3191F,67,0.00104540489936027
asv_76556,3191F,34,5.305039787798408e-4
asv_6,3191F,10,1.5603058199407084e-4
asv_139644,3191F,28,4.368856295833984e-4
asv_160,3191F,33,5.149009205804338e-4
asv_2330,3191F,5,7.801529099703542e-5
asv_174,3191F,64,9.985957247620534e-4
asv_226,3191F,4542,0.07086909034170698
asv_18734,3191F,3,4.680917459822125e-5
asv_47978,3191F,3,4.680917459822125e-5
asv_3794,3191F,12,1.87236698392885e-4
asv_967,3191F,219,0.00341706974567015
asv_16154,3191F,108,0.00168513028553596
asv_59075,3191F,173,0.00269932906849742
asv_98,3191F,1251,0.01951942580745826
asv_3951,3191F,11,1.7163364019347793e-4
asv_249,3191F,47,7.333437353721329e-4
asv_54209,3191F,12,1.87236698392885e-4
asv_29,3191F,8,1.2482446559525668e-4
asv_16224,3191F,79,0.00123264159775315
asv_310,3191F,282,0.00440006241223279
asv_7,3191F,19971,0.31160867530035885
asv_22,3191F,259,0.00404119207364643
asv_76495,3191F,122,0.00190357310032766
asv_76875,3191F,13,2.0283975659229e-4
asv_47,3191F,1707,0.02663442034638789
asv_16359,3191F,60,9.361834919644252e-4
asv_33,3191F,4,6.241223279762834e-5
asv_8805,3191F,9,1.4042752379466377e-4
asv_1151,3191F,6,9.36183491964425e-5
asv_5231,3191F,201,0.00313621469808082
asv_2025,3191F,86,0.001341863005149
asv_28,3191F,11,1.7163364019347793e-4
asv_55597,3191F,63,9.829926665626462e-4
asv_2036,3191F,72,0.00112342019035731
asv_345,3191F,9,1.4042752379466377e-4
asv_249756,3191F,116,0.00180995475113122
asv_123,3191F,7,1.092214073958496e-4
asv_520245,3191F,86,0.001341863005149
asv_205503,3191F,4,6.241223279762834e-5
asv_24,3191F,2295,0.03580901856763926
asv_117,3191F,12,1.87236698392885e-4
asv_865,3191F,187,0.00291777188328912
asv_4,3191F,81,0.00126384771415197
asv_241,3191F,4002,0.06244343891402715
asv_86254,3191F,25,3.900764549851771e-4
asv_70481,3191F,66,0.00102980184116086
asv_199916,3191F,103,0.00160711499453892
asv_5011,3191F,5,7.801529099703542e-5
asv_587,3191F,20,3.120611639881417e-4
asv_39192,3191F,2,3.120611639881417e-5
asv_62868,3191F,84,0.00131065688875019
asv_159,3191F,3,4.680917459822125e-5
asv_70651,3191F,47,7.333437353721329e-4
asv_56,3191F,69,0.00107661101575908
asv_73539,3191F,21,3.2766422218754877e-4
asv_73619,3191F,14,2.184428147916992e-4
asv_80,3191F,7,1.092214073958496e-4
asv_3999,3191F,2,3.120611639881417e-5
asv_196,3191F,1003,0.0156498673740053
asv_60,3191F,441,0.00688094866593852
asv_153992,3191F,2,3.120611639881417e-5
asv_235,3191F,10,1.5603058199407084e-4
asv_22169,3191F,12,1.87236698392885e-4
asv_20,3191F,18,2.808550475893275e-4
asv_43300,3191F,31,4.836948041816196e-4
asv_171,3191F,56,8.737712591667967e-4
asv_16255,3191F,33,5.149009205804338e-4
asv_8902,3191F,22,3.4326728038695586e-4
asv_49,3191F,23,3.5887033858636295e-4
asv_180,3191F,13,2.0283975659229e-4
asv_39879,3191F,5,7.801529099703542e-5
asv_155,3191F,8,1.2482446559525668e-4
asv_245,3191F,4288,0.06690591355905758
asv_79452,3191F,4,6.241223279762834e-5
asv_25,3191F,3,4.680917459822125e-5
asv_75729,3191F,19,2.964581057887346e-4
asv_11201,3191F,3,4.680917459822125e-5
asv_69415,3191F,14,2.184428147916992e-4
asv_13,3191F,5,7.801529099703542e-5
asv_21,3191F,7008,0.10934623186144483
asv_546680,3191F,5,7.801529099703542e-5
asv_600233,3191F,27,4.2128257138399126e-4
asv_115597,3191F,13,2.0283975659229e-4
asv_153966,3191F,6,9.36183491964425e-5
asv_340963,3191F,14,2.184428147916992e-4
asv_812,3191F,24,3.7447339678577e-4
asv_423299,3191F,35,5.461070369792479e-4
asv_86055,3191F,1,1.5603058199407085e-5
asv_120,3191F,1,1.5603058199407085e-5
asv_95127,3191F,1,1.5603058199407085e-5
asv_14627,3191F,67,0.00104540489936027
asv_50813,3191F,16,2.4964893119051336e-4
asv_16921,3191F,14,2.184428147916992e-4
asv_775,3191F,6,9.36183491964425e-5
asv_89458,3191F,13,2.0283975659229e-4
asv_175831,3191F,5,7.801529099703542e-5
asv_183014,3191F,1,1.5603058199407085e-5
asv_181749,3191F,6,9.36183491964425e-5
asv_11,3191F,9,1.4042752379466377e-4
asv_1636,3191F,55,8.581682009673896e-4
asv_4464,3191F,7,1.092214073958496e-4
asv_78865,3191F,6,9.36183491964425e-5
asv_73988,3191F,9,1.4042752379466377e-4
asv_385,3191F,4,6.241223279762834e-5
asv_95664,3191F,1,1.5603058199407085e-5
asv_3863,3191F,3,4.680917459822125e-5
asv_112,3191F,719,0.01121859884537369
asv_6085,3191F,12,1.87236698392885e-4
asv_2336,3191F,737,0.01149945389296302
asv_126,3191F,7,1.092214073958496e-4
asv_2581,3191F,7,1.092214073958496e-4
asv_1068,3191F,9,1.4042752379466377e-4
asv_698,3191F,11,1.7163364019347793e-4
asv_654303,3191F,6,9.36183491964425e-5
asv_76588,3191F,5,7.801529099703542e-5
asv_78424,3191F,60,9.361834919644252e-4
asv_722017,3191F,11,1.7163364019347793e-4
asv_1490,3191F,1697,0.02647838976439382
asv_47610,3191F,13,2.0283975659229e-4
asv_722065,3191F,12,1.87236698392885e-4
asv_19736,3191F,1,1.5603058199407085e-5
asv_2,3191F,16,2.4964893119051336e-4
asv_313,3191F,265,0.00413481042284287
asv_55,3191F,77,0.00120143548135434
asv_722083,3191F,9,1.4042752379466377e-4
asv_237400,3191F,1,1.5603058199407085e-5
asv_912,3191F,77,0.00120143548135434
asv_689941,3191F,14,2.184428147916992e-4
asv_1562,3191F,230,0.00358870338586362
asv_579644,3191F,1,1.5603058199407085e-5
asv_16471,3191F,4,6.241223279762834e-5
asv_719848,3191F,915,0.01427679825245748
asv_12738,3191F,5,7.801529099703542e-5
asv_320,3191F,343,0.00535184896239663
asv_1,3191G,24,3.657867463268914e-4
asv_7069,3191G,52,7.925379503749314e-4
asv_722184,3191G,1,1.5241114430287142e-5
asv_63,3191G,9,1.371700298725843e-4
asv_16,3191G,565,0.00861122965311223
asv_642,3191G,10,1.5241114430287144e-4
asv_3406,3191G,820,0.01249771383283545
asv_5515,3191G,3,4.5723343290861425e-5
asv_1909,3191G,27,4.1151008961775286e-4
asv_35,3191G,1414,0.02155093580442602
asv_218,3191G,27,4.1151008961775286e-4
asv_62888,3191G,16,2.4385783088459427e-4
asv_4706,3191G,6,9.144668658172284e-5
asv_210,3191G,307,0.00467902213009815
asv_69,3191G,39,5.944034627811985e-4
asv_355,3191G,193,0.00294153508504541
asv_55209,3191G,11,1.6765225873315856e-4
asv_334,3191G,121,0.00184417484606474
asv_2613,3191G,9,1.371700298725843e-4
asv_204,3191G,69,0.00105163689568981
asv_2765,3191G,53,8.077790648052186e-4
asv_2768,3191G,11,1.6765225873315856e-4
asv_15548,3191G,3,4.5723343290861425e-5
asv_54560,3191G,4,6.096445772114857e-5
asv_1255,3191G,24,3.657867463268914e-4
asv_101164,3191G,119,0.00181369261720417
asv_3,3191G,98,0.00149362921416814
asv_528,3191G,34,5.181978906297628e-4
asv_2328,3191G,12,1.828933731634457e-4
asv_492,3191G,10,1.5241114430287144e-4
asv_51,3191G,65,9.906724379686643e-4
asv_6183,3191G,341,0.00519722002072791
asv_722902,3191G,4,6.096445772114857e-5
asv_735,3191G,204,0.00310918734377857
asv_205,3191G,6,9.144668658172284e-5
asv_29649,3191G,106,0.00161555812961043
asv_282,3191G,28,4.2675120404804e-4
asv_41826,3191G,10,1.5241114430287144e-4
asv_73382,3191G,13,1.9813448759373284e-4
asv_2609,3191G,8,1.2192891544229714e-4
asv_723167,3191G,1,1.5241114430287142e-5
asv_723168,3191G,1,1.5241114430287142e-5
asv_43,3191G,961,0.01464671096750594
asv_27,3191G,76,0.00115832469670182
asv_50721,3191G,78,0.00118880692556239
asv_824,3191G,305,0.00464853990123757
asv_254486,3191G,20,3.048222886057429e-4
asv_100,3191G,3832,0.05840395049686033
asv_2317,3191G,42,6.4012680607206e-4
asv_6,3191G,13,1.9813448759373284e-4
asv_139644,3191G,20,3.048222886057429e-4
asv_160,3191G,48,7.315734926537828e-4
asv_174,3191G,153,0.00233189050783393
asv_226,3191G,3904,0.05950131073584101
asv_18734,3191G,2,3.0482228860574284e-5
asv_47978,3191G,3,4.5723343290861425e-5
asv_3794,3191G,6,9.144668658172284e-5
asv_967,3191G,110,0.00167652258733158
asv_512,3191G,26,3.962689751874657e-4
asv_59075,3191G,183,0.00278912394074254
asv_98,3191G,1864,0.02840943729805523
asv_3951,3191G,10,1.5241114430287144e-4
asv_249,3191G,9,1.371700298725843e-4
asv_29,3191G,13,1.9813448759373284e-4
asv_16224,3191G,46,7.010912637932086e-4
asv_310,3191G,145,0.00220996159239163
asv_7,3191G,19940,0.30390782173992564
asv_22,3191G,410,0.00624885691641772
asv_76495,3191G,41,6.248856916417729e-4
asv_76875,3191G,29,4.4199231847832714e-4
asv_47,3191G,2165,0.03299701274157166
asv_16359,3191G,37,5.639212339206243e-4
asv_33,3191G,5,7.620557215143572e-5
asv_721492,3191G,37,5.639212339206243e-4
asv_1151,3191G,8,1.2192891544229714e-4
asv_5231,3191G,126,0.00192038041821618
asv_2025,3191G,32,4.8771566176918855e-4
asv_55597,3191G,17,2.590989453148814e-4
asv_2036,3191G,17,2.590989453148814e-4
asv_345,3191G,5,7.620557215143572e-5
asv_29400,3191G,3,4.5723343290861425e-5
asv_249756,3191G,144,0.00219472047796134
asv_123,3191G,5,7.620557215143572e-5
asv_520245,3191G,22,3.353045174663171e-4
asv_24,3191G,3817,0.05817533378040602
asv_117,3191G,14,2.1337560202402e-4
asv_865,3191G,137,0.00208803267694933
asv_322,3191G,15,2.2861671645430713e-4
asv_721565,3191G,12,1.828933731634457e-4
asv_4,3191G,146,0.00222520270682192
asv_241,3191G,2479,0.03778272267268182
asv_86254,3191G,65,9.906724379686643e-4
asv_70481,3191G,28,4.2675120404804e-4
